,index,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
207,318,MAA,Real Estate,17277566976,2019866000.0,1778082000.0,1677984000.0,1641017000.0,637436000.0,533791000.0,254962000.0,353811000.0,5.12,5.49,4.62,2.2,3.07,4.65,28.162111,31.008602,6.056367578125,1114273792,0.098079994,0.10578516236956002,0.08903398994089097,0.043309104930669626,0.05816680629773377,1.0352,15.262581712053764,145.78,0.7326715634210457,0.7533640170518477,0.7750448018780268,0.05670551050536132,0.047300167600309855,0.022775056720576562,0.03150461468596539,15.07297233388508,12.463889602353655,5.884870167339873,8.101181480972661,4.59,2.730199
208,319,MRNA,Healthcare,38227636224,19263000000.0,17736000000.0,274490000.0,48036000.0,8362000000.0,12202000000.0,-747064000.0,-514021000.0,11.63,21.26,30.31,-1.96,-1.55,-5.2,8.622528,-19.284616,-1.6581785038693033,186624992,0.0691,0.43727448622078124,0.862636974195829,-0.29166521887658,-0.43753543126122524,0.0,207.98232406857917,101.82,0.05250222245463578,0.06475786496995405,0.08093114050070763,0.3233815453631371,0.4946288864566865,-0.10182492247929942,-0.323401211257929,1.0052897331089203,1.7831360514394272,-1.1693924063313965,-3.2128922974991716,0.51,2.2541924
209,321,MOH,Healthcare,18393649152,31974000000.0,27771000000.0,19423000000.0,16829000000.0,792000000.0,659000000.0,673000000.0,737000000.0,15.28,13.655172,11.362069,11.4,11.85,23.38,20.647905,13.49444,0.8831439790575917,877249984,0.28399,0.26720647773279355,0.2505703422053232,0.321087786259542,0.3760204081632653,0.0,20.867711979348407,314.0,0.8066801619433198,0.9095057034220533,1.1221374045801527,0.06431703751827189,0.05397657465803915,0.07060428031892572,0.1085899513776337,,,,9.329113924050633,1.07,5.0535793
210,323,MDLZ,Consumer Defensive,100395581440,31496000000.0,28720000000.0,26581000000.0,25868000000.0,2717000000.0,4300000000.0,3555000000.0,3870000000.0,2.87,1.97,3.06,2.48,2.68,3.53,25.686413,20.883854,7.276604181184669,4012000000,0.1475,0.10106758918275491,0.1521100852523966,0.128907099862209,0.14188817598533457,0.5116,25.050979266999,73.8,0.8721868839043262,0.7064629099013053,0.7439263180796287,0.03818102612385998,0.06409109878972158,0.0524258958855626,0.059954453206091496,0.5568764091002255,0.8130081300813008,0.5889662027833003,0.5366056572379367,2.46,3.5024705
211,326,MCO,Financial Services,62259716096,5468000000.0,6218000000.0,5371000000.0,4829000000.0,1374000000.0,2214000000.0,1778000000.0,1422000000.0,7.49,7.47,11.88,9.48,7.51,11.43,45.29907,29.684164,3.963172763684913,1476625024,0.49283,0.5454545454545454,0.7592592592592593,1.00850822461713,1.711191335740072,0.3789,41.975876740932165,337.78,0.18816990869392616,0.19204389574759945,0.2955190017016449,0.09575580179803471,0.1508174386920981,0.14328310097509872,0.13852898197759375,2.6576402321083172,4.997742663656885,13.170370370370371,12.153846153846153,2.47,19.798683
212,328,MOS,Basic Materials,13792486400,19125200000.0,12357400000.0,8681700000.0,8906300000.0,3582800000.0,1630600000.0,666100000.0,-1067400000.0,8.15,10.17,4.31,1.76,-2.78,3.4,5.0957055,12.214705,1.4987368098159508,1374012544,0.18172,0.29721434141323644,0.15377071132863704,0.06952011188344083,-0.1162048881389146,0.1094,10.250810600110501,42.41,0.3004745076568281,0.4037683537499646,0.4778111758198176,0.15320277088856582,0.07399575248225664,0.033658753499277404,-0.05530999818638754,4.044248786544757,2.3570396068227812,0.9896003565592036,-1.3978522786799372,-0.36,1.1122717
213,331,NDAQ,Financial Services,25279303680,6226000000.0,5886000000.0,5627000000.0,4262000000.0,1125000000.0,1187000000.0,933000000.0,774000000.0,2.23,2.28,2.38,1.89,1.563333,2.87,23.098654,17.947735,8.048311659192827,1384499968,0.18201,0.18289708990408063,0.1856137607505864,0.145033421420799,0.13725837914523853,0.36830002,17.88660315542889,50.46,0.9512274426922451,0.9720093823299453,0.9218094201772112,0.053910293271995396,0.05901068854088988,0.051893876188887036,0.055587474863544956,0.0021774306527752854,0.0061881542901493,0.0017281758750076995,0.0015778096225102793,4.78,4.0587816
214,333,NFLX,Communication Services,191143739392,31615550000.0,29697844000.0,24996056000.0,20156447000.0,4491924000.0,5116228000.0,2761395000.0,1866916000.0,8.57,10.1,11.55,6.26,4.26,15.37,50.1727,27.975277,3.2643263710618435,17861232640,0.20265,0.21619277598771858,0.3228057255460953,0.2495558162317311,0.24622491990076176,0.0,10.67471855451965,428.9,0.6908022808049957,0.9712066465235448,1.4738923873318608,0.09243637092783322,0.11475309345727251,0.07029963753640846,0.05494854677364819,0.0033233007475202423,0.011367351001668618,0.0028698435810381386,0.0008815756851496045,1.49,8.3454
215,338,NEE,Utilities,138179362816,20956000000.0,17069000000.0,17997000000.0,19204000000.0,4147000000.0,3573000000.0,2919000000.0,3769000000.0,4.05,2.1,1.82,1.489286,1.926892,3.41,16.861729,20.026392,4.944788148148149,-15973250048,0.14497,0.10571261056871192,0.09604322348260846,0.07994412948812751,0.10185110120254019,0.4407,-8.73047802960431,68.92,1.6560707639756302,1.4737648513520778,1.3170925423821653,0.026092427722024726,0.02535625070966277,0.022861125904576923,0.03202453883474522,0.29457309276885923,0.23692062860553015,0.216110165099578,0.2616089400985632,2.5,3.0852985
216,340,NI,Utilities,11041173504,5850600000.0,4899600000.0,4681700000.0,5208900000.0,804100000.0,584900000.0,-17600000.0,383100000.0,1.47,1.84,1.35,-0.19,0.88,1.68,18.183672,15.910714,10.823614965986396,-882974976,0.09116,0.10614621010111677,0.08419098066874901,-0.0030596988978130106,0.06399184859772496,0.6736,-12.621467492007385,26.98,1.539549066715949,1.4108358642926029,1.694325649316783,0.030074878630790752,0.024212543828057407,-0.000798529978902475,0.016906592291194098,3.5865298840321143,2.2522140931844437,-0.06984126984126984,1.6642050390964378,2.55,1.8170075
217,341,NDSN,Industrials,13820911616,2590278000.0,2362209000.0,2121100000.0,2194226000.0,513103000.0,454368000.0,249539000.0,337091000.0,8.89,8.9,7.82,4.32,5.87,9.86,27.278963,24.595335,2.766629358830146,359290496,0.21968001,0.2236351947698175,0.21044031623848494,0.14186485320277364,0.21320772021036719,0.2764,38.86537349988796,245.02,0.3215938981204032,0.37788229518370825,0.6287667191020306,0.13430697248306775,0.11985562499851621,0.067908125277577,0.09586124858415326,0.004447604400552616,0.009659372344439046,0.0017841282663675897,0.0028650795946175197,2.11,5.534989
218,342,NSC,Industrials,49509425152,12745000000.0,11142000000.0,9789000000.0,11296000000.0,3270000000.0,3005000000.0,2013000000.0,2722000000.0,12.98,13.92,12.16,7.985082,10.554276,13.72,16.75578,15.852041,1.2212666409861324,2284499968,0.19927,0.2568130055760622,0.22029176746572832,0.1360962747616794,0.17926765015806112,0.4662,21.72270549141019,218.0,1.1923348778763843,1.014588373286416,0.857345683185721,0.0840941236980841,0.07806614189592913,0.05302671092144776,0.0717770218600849,0.8852192744991879,0.810628540598867,0.5607242339832869,0.794049008168028,4.11,3.9061406
219,344,NOC,Industrials,65340375040,36602000000.0,35667000000.0,36799000000.0,33841000000.0,4896000000.0,7005000000.0,3189000000.0,2248000000.0,30.86,31.61,43.7,19.08,13.28,24.64,13.942643,17.462257,0.565854082955282,3966874880,0.31911,0.31974921630094044,0.5419309917994739,0.30144626146138576,0.2549041841478626,0.2342,16.673626704959243,435.55,0.9600966562173459,1.1114807365000774,1.545136591360242,0.11189578333904697,0.16451772000281828,0.0717128786345544,0.054710506461583396,0.004267339374571657,0.017679266637315574,0.0033944167536126718,0.0008179733547877947,10.18,4.2062507
220,347,NUE,Basic Materials,41768337408,41512467000.0,36483939000.0,20139658000.0,22588858000.0,7607337000.0,6827461000.0,721470000.0,1271143000.0,21.75,28.88,23.23,2.37,4.14,11.99,7.644138,13.866555,0.6375427586206897,5055250432,0.30644,0.4131123221488231,0.4871055590708848,0.06687296342967364,0.12272247970769269,0.0933,8.417417429151016,169.38,0.3633701434300239,0.405583135570795,0.4950176875452153,0.23422173753610387,0.2643938335454434,0.035848739160087996,0.06929224004405422,0.007853615044763462,0.02170774157353631,0.0008619839911805867,0.002263557471402291,-1.22,2.0724213
221,349,NVR,Consumer Cyclical,19952320512,10538287000.0,8959750000.0,7545853000.0,7400806000.0,1725575000.0,1236719000.0,901248000.0,878539000.0,485.35,525.2,345.37,244.11,241.31,455.02,12.608077,13.448486,0.027708841042546617,1483367424,0.45194,0.4920585403021345,0.41191315683768,0.29043716005483594,0.3752445281226562,0.0,13.76343415601393,6261.61,0.28734456487861326,0.5298533362554615,0.512411563501225,0.3048195071765931,0.21196748636338317,0.15600242403638756,0.23059886109955471,0.010028901150081454,0.017777053481891715,0.0037453763858524415,0.00773637750422243,-4.0,4.8040075
222,350,NXPI,Technology,54648868864,13205000000.0,11063000000.0,8612000000.0,8877000000.0,2787000000.0,1871000000.0,52000000.0,243000000.0,10.51,10.64,6.91,0.19,0.86,14.87,20.169361,14.255548,1.356379448144624,1844249984,0.35801998,0.37414418042690295,0.28661151960784315,0.005813953488372093,0.025738798856053385,0.3518,29.966119137566984,214.37,1.4988589072358707,1.619485294117647,0.8507379248658319,0.11994319159924255,0.08967599693251534,0.002620043331485867,0.012140287769784174,0.0047064643417704475,0.009483212402013793,7.222705952918636e-05,0.00037059220763171493,1.99,6.695726
223,352,OXY,Energy,56830910464,36634000000.0,25956000000.0,17809000000.0,20393000000.0,12504000000.0,2322000000.0,-14831000000.0,-667000000.0,8.75,13.41,1.62,-17.06,-1.22,4.11,7.2834287,15.506083,1.7721237714285714,6662000128,0.23743999,0.41562240319095894,0.11423230186451518,-0.7985247402142895,-0.019484692685206823,0.1047,8.541316254600948,63.81,0.6902110686388566,1.4949574457617947,2.00823776449685,0.17221005660455316,0.030945146329761714,-0.18523930855315748,-0.00610079575596817,3.9370277078085643,0.7903335602450646,-4.563384615384615,-0.1043981843794021,-0.95,2.7516084
224,353,ODFL,Industrials,44513230848,6260077000.0,5256328000.0,4015129000.0,4109111000.0,1377159000.0,1034375000.0,672682000.0,615518000.0,12.17,12.26,8.94,5.71,5.113333,13.1,33.356617,30.98855,2.546306491372227,430618240,0.34617,0.37700254344678513,0.2810949052491068,0.2022320376347448,0.19979699530985806,0.1216,102.22209556195298,401.44,0.027365253576799035,0.02716093534253291,0.030042798458822566,0.2846187231456968,0.21453190098441496,0.15395259314186582,0.1540501876078695,0.009017084880738426,0.015620044110144133,0.0028556152707397376,0.005480365468641869,4.79,11.582686
225,354,OMC,Communication Services,15770118144,14289100000.0,14289400000.0,13171100000.0,14953700000.0,1316500000.0,1407800000.0,945400000.0,1339100000.0,6.77,6.4,6.57,4.38,6.09,7.81,11.790251,10.22023,1.509635155096012,706174976,0.37826002,0.40481535008148584,0.4304935477952419,0.3065101802619634,0.46921756193279374,0.4136,22.471630830713547,80.32,1.9967098182712708,2.03271971133264,2.245234081182726,0.048754744931024906,0.049532401185005875,0.03419514453543216,0.049997386440855156,19.886706948640484,18.450851900393186,11.083235638921455,12.538389513108614,2.38,5.00094
226,355,ON,Technology,42206949376,8326200000.0,6739800000.0,5255000000.0,5517900000.0,1902200000.0,1009600000.0,234200000.0,211700000.0,4.07,4.39,2.37,0.57,0.52,5.7,24.012285,17.145615,4.212681818181817,671162496,0.31506002,0.3073765856023269,0.22017708378767392,0.06618623710611841,0.06411848441711845,0.0,63.76145126154367,99.09,0.5220489617839541,0.6705194748549744,0.9866610145541896,0.15880118545727762,0.1048826095990027,0.027028274668205423,0.025126105275651296,0.005439625792097759,0.009081947635367125,0.0008069429562689958,0.0007004496405490107,2.56,6.0383077
227,356,OKE,Energy,29165961216,22386892000.0,16540309000.0,8542242000.0,10164367000.0,1722221000.0,1499706000.0,612809000.0,1278577000.0,5.31,3.85,3.36,1.42,3.09,4.75,12.269303,13.71579,2.5830112994350283,1195851136,0.36515,0.2652065751087369,0.24932092447037596,0.10141817867674391,0.2053625221271417,0.6974,24.089805163173754,64.35,2.1098668978585238,2.283041872680757,2.3727816340466155,0.07064335532731446,0.06348872111316023,0.02655294995561719,0.0586177291057573,2.1479594509312867,1.8802426740787825,0.76122315634658,1.4835364636755608,1.55,4.0408115
228,360,PCAR,Industrials,44688945152,28819700000.0,23522300000.0,18728500000.0,25599700000.0,3011600000.0,1852100000.0,1298400000.0,2387900000.0,6.95,5.76,3.58,2.5,4.586667,6.86,12.299281,12.460642,1.7928981294964028,-484224992,0.26421,0.22872158637816983,0.16193365625054645,0.12466514963850563,0.2460205437817455,0.1398,-92.22484741142812,85.42,0.9814461802522955,0.9408519418749016,1.0859905329761597,0.09050502622049256,0.06320793674087169,0.045904027208671705,0.08419631114449017,0.1753009383221961,,,,1.48,2.9633224
229,361,PKG,Consumer Cyclical,13745236992,8478000000.0,7730300000.0,6658200000.0,6964300000.0,1029800000.0,841100000.0,461000000.0,696400000.0,9.47,11.08,8.87,4.86,7.36,7.96,16.139387,19.201004,2.0275611404435057,572849984,0.22191,0.2808213574759347,0.23317254380128632,0.1420078242922712,0.2267665255617063,0.528,23.892435891208823,152.19,0.7616645305554798,0.7574573076070082,0.8433909373748575,0.12866388465478898,0.10732697019191506,0.06201904966905236,0.09624367727134525,15.86748844375963,14.018333333333333,10.796252927400468,11.986230636833046,-1.31,3.5438695
230,366,PAYC,Technology,16870588416,1375218000.0,1055524000.0,841434000.0,737671000.0,281389000.0,195960000.0,143453000.0,180576000.0,5.38,4.86,3.39,2.49,3.14,9.27,54.184017,31.446602,5.845093308550186,345207872,0.26317,0.23793956910452924,0.21926477597978772,0.21879742481807934,0.3428909970605437,0.0689,48.0946011798943,286.88,0.024522093983884757,0.03262229303781747,0.04712015532843331,0.07210456441785075,0.06094903962340734,0.05500684072161944,0.07261038466502903,0.002884149506581125,0.006872712869994994,0.002479907156723444,0.001057445480034115,1.68,11.486269
231,367,PYPL,Financial Services,70055428096,27518000000.0,25371000000.0,21454000000.0,17772000000.0,2419000000.0,4169000000.0,4202000000.0,2459000000.0,2.32,2.1,3.55,3.58,2.09,5.64,27.064657,11.132979,4.798697844827587,3354749952,0.20671,0.11931537930354148,0.19188106963685736,0.20990059443528647,0.14563221794492154,0.0,20.626375203250916,62.02,0.5138107921475782,0.41644037372854054,0.44652580048953494,0.030730337792344728,0.054997823305146236,0.05970530982253229,0.04790290846044455,0.48206456755679555,0.61335883478005,0.690096896042043,0.8588892769821865,0.72,3.5194216
232,368,PNR,Industrials,11680109568,4121800000.0,3764800000.0,3017800000.0,2957200000.0,480900000.0,553000000.0,358600000.0,355700000.0,2.99,2.92,3.34,2.15,2.1,4.22,23.682274,16.779621,5.61191337792642,403162496,0.17984,0.17757837598316162,0.22833312688385152,0.17025115130798082,0.18204616408209223,0.2886,29.07350538875521,71.06,0.8556921827111259,0.3691729633758619,0.3986136827612401,0.07458704924389298,0.11633288455065635,0.0854379109882779,0.08592825220437252,0.00269476590679505,0.009796044168887347,0.002162662074911655,0.002623837151389352,2.16,3.9832366
233,369,PEP,Consumer Defensive,252946563072,86392000000.0,79474000000.0,70372000000.0,67161000000.0,8910000000.0,7618000000.0,7120000000.0,7314000000.0,5.72,6.45,5.508315,5.15942,5.258088,8.11,32.124126,22.657215,3.9610515734265737,5359249920,0.43694,0.5195638229634381,0.474848843732469,0.5292106436747436,0.4946571080752063,0.8257,47.25720694000402,183.98,2.278325266779404,2.5141183070498037,3.281551954808979,0.09665137166845651,0.08246641480022084,0.07662670311457415,0.09311622340764128,2.8994467946631954,2.899885801294252,2.5501432664756445,2.7260529258292956,2.88,14.3074045
234,371,PCG,Utilities,40816570368,21680000000.0,20642000000.0,18469000000.0,17129000000.0,1814000000.0,-88000000.0,-1304000000.0,-7642000000.0,0.89,0.91,-0.05,-1.05,-14.5,1.35,19.550562,12.888888,14.481896629213482,-6420624896,0.08446,0.07948122507996319,-0.003436157750878563,-0.062092281319937145,-1.4879283489096573,0.0,-6.371716663810537,17.44,2.3458353415414277,1.6223350253807107,2.0286653016523024,0.01528943730824989,-0.0008529032633241905,-0.013325703073904512,-0.0896990469036105,0.5501971489232635,-0.02317008952080042,-0.36856981345392875,-2.4084462653640086,3.29,1.5104166
235,373,PSX,Energy,52617707520,169990000000.0,111476000000.0,64129000000.0,107293000000.0,11024000000.0,1317000000.0,-3975000000.0,3076000000.0,26.18,23.36,2.97,-9.06,6.8,12.43,4.380061,9.225261,0.3523781894576012,5179500032,0.4085,0.3737709364616532,0.06871543358029844,-0.20938685208596713,0.1234845443596949,0.1742,10.136691098821485,114.42,0.5828304061843087,0.7538349159970782,0.8371786767804467,0.1442139138170116,0.023689606792099867,-0.07264121635204035,0.05238419618528611,0.7539839956227344,0.09746891651865008,-0.30154756486117434,0.21300463956789695,-0.54,1.7078475
236,374,PNW,Utilities,8732037120,4324385000.0,3803835000.0,3586982000.0,3471209000.0,483602000.0,618720000.0,550559000.0,538320000.0,4.08,4.27,5.48,4.89,4.79,4.9,18.897058,15.734694,3.856542647058823,-586765888,0.06992,0.07995209507184003,0.10475771223460092,0.09772942341559061,0.0991262921109967,0.965,-15.04763303486381,77.96,1.4676254044912853,1.3857605567031255,1.228256557243335,0.02128210978944397,0.028119518132389883,0.027499871256453597,0.029131057125866656,0.3404111242741833,0.3742634591665573,0.3952484809152414,0.4286430920397812,3.04,1.4641093
237,375,PXD,Energy,55140659200,24384000000.0,17870000000.0,7024000000.0,9671000000.0,7845000000.0,2118000000.0,-200000000.0,756000000.0,28.27,32.61,9.06,-1.21,4.6,22.4,8.344889,10.531696,0.3725396533427662,3023000064,0.25285,0.3480324741582006,0.0927442308534396,-0.017287578874578616,0.06238138460268999,0.986,18.29295371129704,236.59,0.23357437558227231,0.3194815431098656,0.3033970092488547,0.21950195858981533,0.057537149221700036,-0.0104009568880337,0.03964965647453716,0.007195324101456268,0.004492416964244476,-0.00022902925915821575,0.0013433298674324443,-3.01,2.5
238,377,POOL,Industrials,15035172864,6179727000.0,5295584000.0,3936623000.0,3199517000.0,748462000.0,650624000.0,366738000.0,261575000.0,15.16,18.89,16.21,9.14,6.57,14.95,25.405014,25.761875,1.6993321240105541,658927488,0.44342,0.6059469200789511,0.6072692280050365,0.5735030572192596,0.6377078355843776,0.2706,22.76195289033078,384.2,1.3445863564751772,1.332637976914167,0.9755563200775642,0.20992153276021985,0.20142340976263812,0.21080894652434082,0.17635070176219236,599.7291666666666,528.5329000812347,283.8529411764706,213.18255908720457,-37.21,10.311094
